Frequency,dB
5003910068.42624,10.8418623231884
5011730205.27863,10.9901152484904
5019550342.13103,11.1568915918816
5027370478.98342,11.2701319114455
5035190615.83582,11.3259641771081
5043010752.68821,11.4675480530276
5050830889.54061,11.4336373203662
5058651026.393,11.4999354058925
5066471163.2454,11.6138655306248
5074291300.09779,11.9151530699985
5082111436.95019,12.2928112375668
5089931573.80258,12.7420482499982
5097751710.65498,13.3333270432077
5105571847.50737,13.7650923075329
5113391984.35977,13.8164022599352
5121212121.21216,13.7164839902528
5129032258.06456,13.5431748989805
5136852394.91695,13.6714711409072
5144672531.76935,13.8891469565086
5152492668.62174,14.2909379631509
5160312805.47414,14.7651752004667
5168132942.32653,15.19686848326
5175953079.17893,15.5833687942886
5183773216.03132,15.7708330989431
5191593352.88372,15.8664403428089
5199413489.73611,16.2450953548142
5207233626.58851,16.6793706548689
5215053763.4409,17.2225360613531
5222873900.2933,17.7806663007442
5230694037.14569,18.1863908860481
5238514173.99809,18.2665247856618
5246334310.85048,17.9732839181066
5254154447.70288,17.9932977822018
5261974584.55527,18.0521326576048
5269794721.40767,18.6179736483982
5277614858.26006,19.6422239835278
5285434995.11246,20.8626684026318
5293255131.96485,21.8201613715082
5301075268.81725,22.0388896719495
5308895405.66964,21.7447281534372
5316715542.52204,21.2454409973672
5324535679.37443,21.113384699615
5332355816.22683,21.6246308055865
5340175953.07922,22.5064766058582
5347996089.93162,23.8544538237703
5355816226.78401,24.7516977082235
5363636363.63641,24.2438317417231
5371456500.4888,23.3253369168828
5379276637.3412,22.5857916234921
5387096774.19359,22.6213473104722
5394916911.04599,23.1182939653759
5402737047.89838,24.1460507765427
5410557184.75078,24.5637190067645
5418377321.60317,24.0825248230105
5426197458.45557,22.851186262254
5434017595.30796,21.4611624152311
5441837732.16036,20.6904123943221
5449657869.01275,20.4982985134216
5457478005.86515,21.0581023162667
5465298142.71754,22.0564325797133
5473118279.56994,23.1306959190337
5480938416.42233,23.0542854088076
5488758553.27473,22.0265304195352
5496578690.12712,20.8165279593832
5504398826.97952,19.6226961838022
5512218963.83191,19.193387083871
5520039100.68431,19.6120130607728
5527859237.5367,19.894776419276
5535679374.3891,20.5431482994399
5543499511.24149,20.6023149272673
5551319648.09389,19.7628095353486
5559139784.94628,18.8599996083369
5566959921.79868,18.2103763718843
5574780058.65107,17.9346991039483
5582600195.50347,17.7655199385108
5590420332.35586,18.2184155820681
5598240469.20826,19.0408658408651
5606060606.06065,19.7438302509851
5613880742.91305,20.0667881130326
5621700879.76544,19.3128172293417
5629521016.61784,18.1238503205666
5637341153.47023,17.4855184515188
5645161290.32263,17.1503061376937
5652981427.17502,17.1396544375049
5660801564.02742,17.3838164369115
5668621700.87982,18.002453077199
5676441837.73221,18.4815364542462
5684261974.58461,18.8557008837632
5692082111.437,18.7013587532882
5699902248.2894,18.4302986915602
5707722385.14179,18.1054922514538
5715542521.99419,17.7406087989209
5723362658.84658,17.6103826348711
5731182795.69898,17.6945903531772
5739002932.55137,17.6519233840098
5746823069.40377,17.5016505207751
5754643206.25616,17.3070163196196
5762463343.10856,16.8799468228789
5770283479.96095,16.6927658864259
5778103616.81335,16.5065933677693
5785923753.66574,16.7473965662967
5793743890.51814,17.2790992373776
5801564027.37053,18.0966349175503
5809384164.22293,18.6404308401092
5817204301.07532,18.8868685078846
5825024437.92772,18.700324822765
5832844574.78011,18.0753440232272
5840664711.63251,17.539790212992
5848484848.4849,17.0718614063188
5856304985.3373,16.6947732184693
5864125122.18969,16.7310856740563
5871945259.04209,16.8920319121856
5879765395.89448,17.4149712268675
5887585532.74688,17.9740898994046
5895405669.59927,18.6448194872854
5903225806.45167,18.9054558311165
5911045943.30406,19.2109093812678
5918866080.15646,19.1120211935987
5926686217.00885,18.7476495777615
5934506353.86125,18.3099451694878
5942326490.71364,17.8992083345477
5950146627.56604,17.6280500194897
5957966764.41843,17.6556226562697
5965786901.27083,17.9062775246594
5973607038.12322,18.3067585594544
5981427174.97562,18.7858186739454
5989247311.82801,19.2510446799916
5997067448.68041,19.0966628673924
6004887585.5328,18.7727098211374
6012707722.3852,18.5755228660587
6020527859.23759,18.5004850724918
6028347996.08999,18.6507416587865
6036168132.94238,19.0547806442244
6043988269.79478,19.2228930737864
6051808406.64717,19.2901423301756
6059628543.49957,18.9797410213781
6067448680.35196,18.4249760109469
6075268817.20436,18.0065407764408
6083088954.05675,17.6906638280237
6090909090.90915,17.6318433536234
6098729227.76154,18.0836747483505
6106549364.61394,18.8804134946835
6114369501.46633,19.6845648622269
6122189638.31873,20.4193835812808
6130009775.17112,20.0940013821903
6137829912.02352,19.0574806771353
6145650048.87591,18.1111066116346
6153470185.72831,17.3980197043458
6161290322.5807,17.0987161788773
6169110459.4331,17.1186587946128
6176930596.28549,17.7155875518799
6184750733.13789,18.4736465529207
6192570869.99028,19.1880568399404
6200391006.84268,19.190369829843
6208211143.69507,18.4125125791868
6216031280.54747,17.526870233049
6223851417.39986,16.9694549401794
6231671554.25226,16.8802279191493
6239491691.10465,17.1954021545022
6247311827.95705,17.9503397026178
6255131964.80944,18.9678903529821
6262952101.66184,19.7827775355493
6270772238.51423,19.165709180557
6278592375.36663,17.8057721734852
6286412512.21902,16.4817041696582
6294232649.07142,15.6722686265896
6302052785.92381,15.327435654949
6309872922.77621,15.4882424057685
6317693059.6286,16.0361698381943
6325513196.481,17.0342302595625
6333333333.3334,18.0800346213182
6341153470.18579,18.1558428155295
6348973607.03819,17.4100029796131
6356793743.89058,16.3493380750539
6364613880.74298,15.4968638116551
6372434017.59537,15.2885704100643
6380254154.44777,15.4602416961496
6388074291.30016,16.1366042810707
6395894428.15256,16.8498154924694
6403714565.00495,17.3794346530921
6411534701.85735,16.8858216088773
6419354838.70974,15.9944203805959
6427174975.56214,15.0108993955188
6434995112.41453,14.37451392137
6442815249.26693,14.2277345833798
6450635386.11932,14.5567994712951
6458455522.97172,15.2687218456784
6466275659.82411,16.1032817669194
6474095796.67651,16.6509842876531
6481915933.5289,16.2624450491771
6489736070.3813,15.390765048075
6497556207.23369,14.4712452409077
6505376344.08609,13.7777304639916
6513196480.93848,13.6743467284169
6521016617.79088,14.0623879488871
6528836754.64327,14.7393960030555
6536656891.49567,15.5308417208913
6544477028.34806,15.8079884152376
6552297165.20046,15.3355950947227
6560117302.05285,14.5534110554675
6567937438.90525,13.8010785418402
6575757575.75764,13.3641232283997
6583577712.61004,13.3181214829136
6591397849.46243,13.7230498032369
6599217986.31483,14.3349014257464
6607038123.16722,15.0510167577406
6614858260.01962,15.203175622185
6622678396.87201,14.7857159965155
6630498533.72441,14.0687026875331
6638318670.5768,13.516301855903
6646138807.4292,13.1234245380235
6653958944.28159,13.2706735247974
6661779081.13399,13.6384982544163
6669599217.98638,14.2825066975152
6677419354.83878,14.9118919315346
6685239491.69117,15.0192982529645
6693059628.54357,14.6397963155576
6700879765.39596,14.1104565210676
6708699902.24836,13.6749796370892
6716520039.10075,13.5023921082736
6724340175.95315,13.7520477753714
6732160312.80554,14.1631555061457
6739980449.65794,14.5166999789876
6747800586.51033,14.9423998849435
6755620723.36273,14.9595926860004
6763440860.21512,14.6657787600593
6771260997.06752,14.3415416250973
6779081133.91991,14.1770965179434
6786901270.77231,14.2275489773256
6794721407.6247,14.5172570948899
6802541544.4771,15.0543097372136
6810361681.32949,15.5978389111265
6818181818.18189,15.8702372458325
6826001955.03428,15.7439249683413
6833822091.88668,15.32149039768
6841642228.73907,14.9689947435474
6849462365.59147,14.918029706896
6857282502.44386,14.8688830639073
6865102639.29626,15.3902924856829
6872922776.14865,15.9875575232715
6880742913.00105,16.368933916286
6888563049.85344,16.8550403897578
6896383186.70584,16.9415924909781
6904203323.55823,16.7800088580543
6912023460.41063,16.6415180053024
6919843597.26302,16.7564695189883
6927663734.11542,17.0604592797821
6935483870.96781,17.5630695916024
6943304007.82021,18.0003748511969
6951124144.6726,18.2259894917373
6958944281.525,18.480546613452
6966764418.37739,18.2991964235885
6974584555.22979,17.968476151103
6982404692.08218,17.8808663902559
6990224828.93458,18.0067276753549
6998044965.78697,18.2641581124359
7005865102.63937,18.4808185815089
7013685239.49177,18.7599722479138
7021505376.34416,18.7014814823078
7029325513.19656,18.4962518529651
7037145650.04895,18.1337522140878
7044965786.90135,17.6875909921171
7052785923.75374,17.2956208515561
7060606060.60614,17.0945518093568
7068426197.45853,17.0894746568988
7076246334.31093,17.1253154534719
7084066471.16332,16.826128975828
7091886608.01572,16.2098223837059
7099706744.86811,15.6122615562457
7107526881.72051,14.9016887064891
7115347018.5729,14.2331178669493
7123167155.4253,13.7559436736478
7130987292.27769,13.5232487283226
7138807429.13009,13.4993863546334
7146627565.98248,13.4939869722265
7154447702.83488,13.2984004594055
7162267839.68727,12.903666534307
7170087976.53967,12.3800397847851
7177908113.39206,11.8020641348823
7185728250.24446,11.3511104325164
7193548387.09685,11.0046781324074
7201368523.94925,10.7811613006399
7209188660.80164,10.6090816416311
7217008797.65404,10.4598866740343
7224828934.50643,10.1927039790821
7232649071.35883,9.87780556158954
7240469208.21122,9.47800068262097
7248289345.06362,9.17355093631518
7256109481.91601,8.92975432794253
7263929618.76841,8.80590876056266
7271749755.6208,8.77620871178584
7279569892.4732,8.75806750835748
7287390029.32559,8.68278734998704
7295210166.17799,8.4445926670654
7303030303.03038,8.16015223081797
7310850439.88278,7.85208946078468
7318670576.73517,7.55465823059433
7326490713.58757,7.35252985784397
7334310850.43996,7.28346105189776
7342130987.29236,7.25680307645525
7349951124.14475,7.24993067709915
7357771260.99715,7.13721211188588
7365591397.84954,6.90426378284004
7373411534.70194,6.68926036562975
7381231671.55433,6.54894375174294
7389051808.40673,6.42248523097329
7396871945.25912,6.36562689061868
7404692082.11152,6.37140241182047
7412512218.96391,6.36544368317288
7420332355.81631,6.29478072889135
7428152492.6687,6.16168207764153
7435972629.5211,5.89397124935341
7443792766.37349,5.73635327025352
7451612903.22589,5.67763019087747
7459433040.07828,5.66848286137053
7467253176.93068,5.67162329158436
7475073313.78307,5.69415841009981
7482893450.63547,5.67462898758537
7490713587.48786,5.58765140790581
7498533724.34026,5.49934120278762
7506353861.19265,5.38173966324538
7514173998.04505,5.3264772869353
7521994134.89744,5.30988922476809
7529814271.74984,5.2851838634915
7537634408.60223,5.30078497172804
7545454545.45463,5.24570957326442
7553274682.30702,5.19828540796516
7561094819.15942,5.14861705728686
7568914956.01181,5.01450767921468
7576735092.86421,4.97444672215437
7584555229.7166,5.02333932947676
7592375366.569,5.11271546658513
7600195503.42139,5.20134180621434
7608015640.27379,5.22307428262697
7615835777.12618,5.2360718132077
7623655913.97858,5.12666690102659
7631476050.83097,5.10137093156377
7639296187.68337,5.06597689751009
7647116324.53576,5.06740086000322
7654936461.38816,5.19718384564332
7662756598.24055,5.38945757016858
7670576735.09295,5.45441401653248
7678396871.94534,5.49529004502503
7686217008.79774,5.4312483598975
7694037145.65014,5.33585369754791
7701857282.50253,5.2868331821593
7709677419.35493,5.34698625341725
7717497556.20732,5.43997210898849
7725317693.05972,5.59814570730896
7733137829.91211,5.77562195177394
7740957966.76451,5.78565916682882
7748778103.6169,5.69225492494424
7756598240.4693,5.57144573435992
7764418377.32169,5.48419887393521
7772238514.17409,5.46558478361212
7780058651.02648,5.53468283892711
7787878787.87888,5.7469912068336
7795698924.73127,5.94681960848369
7803519061.58367,6.0861064310322
7811339198.43606,6.0216299324379
7819159335.28846,5.77232761344268
7826979472.14085,5.48549187031539
7834799608.99325,5.24074190035338
7842619745.84564,5.15962634432369
7850439882.69804,5.18686680628893
7858260019.55043,5.30965587561091
7866080156.40283,5.41516212330692
7873900293.25522,5.44253898921869
7881720430.10762,5.33020524554756
7889540566.96001,5.01358675393918
7897360703.81241,4.77843298086964
7905180840.6648,4.62785183247733
7913000977.5172,4.65758723694801
7920821114.36959,4.7679210585416
7928641251.22199,4.96742075824775
7936461388.07438,5.10032922853546
7944281524.92678,5.0534270204108
7952101661.77917,4.86303122159622
7959921798.63157,4.51808879452861
7967741935.48396,4.28570581210521
7975562072.33636,4.2358291841758
7983382209.18875,4.34000988620099
7991202346.04115,4.56452837251201
7999022482.89354,4.77255651758368
8006842619.74594,4.78957973539673
8014662756.59833,4.66389643083379
8022482893.45073,4.34739264017643
8030303030.30312,3.9939032573543
8038123167.15552,3.86033052031051
8045943304.00791,3.92752827973911
8053763440.86031,4.17951606115821
8061583577.7127,4.51518507476727
8069403714.5651,4.75702345902662
8077223851.41749,4.78360009244639
8085043988.26989,4.52767954845289
8092864125.12228,4.13415334785928
8100684261.97468,3.84773906546489
8108504398.82707,3.80067958248634
8116324535.67947,3.95401096647202
8124144672.53186,4.28613632518897
8131964809.38426,4.67235842597858
8139784946.23665,4.90072226795281
8147605083.08905,4.79609306718966
8155425219.94144,4.49760076049225
8163245356.79384,4.09202899799964
8171065493.64623,3.83307461043504
8178885630.49863,3.8852372063585
8186705767.35102,4.13580497219347
8194525904.20342,4.58835850141569
8202346041.05581,5.04105458105387
8210166177.90821,5.25357116991954
8217986314.7606,5.06312034069224
8225806451.613,4.71634307150781
8233626588.46539,4.36634814723355
8241446725.31779,4.23080325384465
8249266862.17018,4.36443015806263
8257086999.02258,4.77390823062759
8264907135.87497,5.34802455914975
8272727272.72737,5.80933029499517
8280547409.57976,5.91514486393259
8288367546.43216,5.61669590258158
8296187683.28455,5.11763040024454
8304007820.13695,4.71279309558309
8311827956.98934,4.58624368686396
8319648093.84174,4.81126646474891
8327468230.69413,5.34167942305033
8335288367.54653,6.0242080368036
8343108504.39892,6.49098511129787
8350928641.25132,6.54278353831337
8358748778.10371,6.07761390244634
8366568914.95611,5.40543977058071
8374389051.80851,5.03558767688824
8382209188.6609,4.91597389332631
8390029325.5133,5.21219099914767
8397849462.36569,5.86695203526214
8405669599.21809,6.68191093011213
8413489736.07048,7.18202161973595
8421309872.92288,7.11458383239257
8429130009.77527,6.50321209373699
8436950146.62767,5.72701075021025
8444770283.48006,5.20695472609806
8452590420.33246,5.02814973182457
8460410557.18485,5.29413837384742
8468230694.03725,5.8740278563402
8476050830.88964,6.53656634854235
8483870967.74204,6.93287223382662
8491691104.59443,6.73550802116336
8499511241.44683,6.02762441190617
8507331378.29922,5.32600203070083
8515151515.15162,4.85929688264403
8522971652.00401,4.70777830658829
8530791788.85641,4.9707428877983
8538611925.7088,5.4967131715745
8546432062.5612,6.0332718190425
8554252199.41359,6.40326048598451
8562072336.26599,6.16514341037706
8569892473.11838,5.50374670703637
8577712609.97078,4.89694050766715
8585532746.82317,4.4365141145829
8593352883.67557,4.29735478223802
8601173020.52796,4.51990216416106
8608993157.38035,4.95884476916829
8616813294.23275,5.33464486780291
8624633431.08514,5.45490731288856
8632453567.93754,5.15486722824864
8640273704.78993,4.66605222856964
8648093841.64232,4.09575527012971
8655913978.49472,3.82317916940812
8663734115.34711,3.77583617095856
8671554252.19951,4.02843410834909
8679374389.0519,4.42973083589543
8687194525.90429,4.77412192055524
8695014662.75669,4.81633030026803
8702834799.60908,4.50051238255147
8710654936.46148,3.96727720010712
8718475073.31387,3.57925180411229
8726295210.16627,3.32435029950205
8734115347.01866,3.30149379262178
8741935483.87105,3.47613757272283
8749755620.72345,3.70522124969586
8757575757.57584,3.86893836898521
8765395894.42824,3.88298175648571
8773216031.28063,3.71344950200028
8781036168.13302,3.34921178043184
8788856304.98542,3.10981972224934
8796676441.83781,3.06508862257351
8804496578.69021,3.15811864889052
8812316715.5426,3.31664373917321
8820136852.39499,3.44974903934198
8827956989.24739,3.42075051795765
8835777126.09978,3.32720408520271
8843597262.95218,3.14993465098589
8851417399.80457,2.91932447318722
8859237536.65697,2.79292382593754
8867057673.50936,2.80993157587684
8874877810.36175,2.90048854446154
8882697947.21415,3.01524379920852
8890518084.06654,3.09977938595523
8898338220.91894,3.01194240667618
8906158357.77133,2.95326723626453
8913978494.62372,2.8114961812463
8921798631.47612,2.67464969392842
8929618768.32851,2.63804087877927
8937438905.18091,2.68397650461281
8945259042.0333,2.74602044273238
8953079178.88569,2.82507207958208
8960899315.73809,2.73581607240706
8968719452.59048,2.67361409043408
8976539589.44288,2.59437690939654
8984359726.29527,2.57060232996971
8992179863.14767,2.5680793062953
9000000000.00006,2.65845035986184